#miRNA	read_count	precursor	total	F01	F02	F03	F01(norm)	F02(norm)	F03(norm)
tgu-miR-214-5p	0.00	bta-mir-214	0.00	0	0	0	0	0	0
tgu-miR-214-3p	0.00	bta-mir-214	0.00	0	0	0	0	0	0
aca-miR-214-5p	0.00	bta-mir-214	0.00	0	0	0	0	0	0
aca-miR-214-3p	0.00	bta-mir-214	0.00	0	0	0	0	0	0
ola-miR-214	0.00	bta-mir-214	0.00	0	0	0	0	0	0
cgr-miR-214-5p	0.00	bta-mir-214	0.00	0	0	0	0	0	0
cgr-miR-214-3p	0.00	bta-mir-214	0.00	0	0	0	0	0	0
ccr-miR-214	0.00	bta-mir-214	0.00	0	0	0	0	0	0
aja-miR-214	0.00	bta-mir-214	0.00	0	0	0	0	0	0
ssa-miR-214-5p	0.00	bta-mir-214	0.00	0	0	0	0	0	0
efu-miR-214	0.00	bta-mir-214	0.00	0	0	0	0	0	0
chi-miR-214-5p	0.00	bta-mir-214	0.00	0	0	0	0	0	0
chi-miR-214-3p	0.00	bta-mir-214	0.00	0	0	0	0	0	0
hsa-miR-215-5p	0.00	bta-mir-215	0.00	0	0	0	0	0	0
gga-miR-215-5p	0.00	bta-mir-215	0.00	0	0	0	0	0	0
mml-miR-215-5p	0.00	bta-mir-215	0.00	0	0	0	0	0	0
ptr-miR-215	0.00	bta-mir-215	0.00	0	0	0	0	0	0
ppy-miR-215	0.00	bta-mir-215	0.00	0	0	0	0	0	0
ggo-miR-215	0.00	bta-mir-215	0.00	0	0	0	0	0	0
mne-miR-215	0.00	bta-mir-215	0.00	0	0	0	0	0	0
bta-miR-215	0.00	bta-mir-215	0.00	0	0	0	0	0	0
oan-miR-215-5p	0.00	bta-mir-215	0.00	0	0	0	0	0	0
ssc-miR-215	0.00	bta-mir-215	0.00	0	0	0	0	0	0
mdo-miR-215	0.00	bta-mir-215	0.00	0	0	0	0	0	0
eca-miR-215	0.00	bta-mir-215	0.00	0	0	0	0	0	0
tgu-miR-215-5p	0.00	bta-mir-215	0.00	0	0	0	0	0	0
cgr-miR-215-5p	0.00	bta-mir-215	0.00	0	0	0	0	0	0
efu-miR-215	0.00	bta-mir-215	0.00	0	0	0	0	0	0
chi-miR-215-5p	0.00	bta-mir-215	0.00	0	0	0	0	0	0
hsa-miR-216a-5p	0.00	bta-mir-216a	0.00	0	0	0	0	0	0
mmu-miR-216a-5p	0.00	bta-mir-216a	0.00	0	0	0	0	0	0
mmu-miR-216a-3p	0.00	bta-mir-216a	0.00	0	0	0	0	0	0
rno-miR-216a-5p	0.00	bta-mir-216a	0.00	0	0	0	0	0	0
rno-miR-216a-3p	0.00	bta-mir-216a	0.00	0	0	0	0	0	0
gga-miR-216a	0.00	bta-mir-216a	0.00	0	0	0	0	0	0
dre-miR-216a	0.00	bta-mir-216a	0.00	0	0	0	0	0	0
ssc-miR-216	0.00	bta-mir-216a	0.00	0	0	0	0	0	0
lca-miR-216	0.00	bta-mir-216a	0.00	0	0	0	0	0	0
ggo-miR-216	0.00	bta-mir-216a	0.00	0	0	0	0	0	0
ppy-miR-216a	0.00	bta-mir-216a	0.00	0	0	0	0	0	0
ppa-miR-216	0.00	bta-mir-216a	0.00	0	0	0	0	0	0
xtr-miR-216	0.00	bta-mir-216a	0.00	0	0	0	0	0	0
mdo-miR-216	0.00	bta-mir-216a	0.00	0	0	0	0	0	0
oan-miR-216a-5p	0.00	bta-mir-216a	0.00	0	0	0	0	0	0
mml-miR-216a-5p	0.00	bta-mir-216a	0.00	0	0	0	0	0	0
bta-miR-216a	0.00	bta-mir-216a	0.00	0	0	0	0	0	0
bfl-miR-216-5p	0.00	bta-mir-216a	0.00	0	0	0	0	0	0
cfa-miR-216a	0.00	bta-mir-216a	0.00	0	0	0	0	0	0
eca-miR-216a	0.00	bta-mir-216a	0.00	0	0	0	0	0	0
tgu-miR-216a-5p	0.00	bta-mir-216a	0.00	0	0	0	0	0	0
aca-miR-216a	0.00	bta-mir-216a	0.00	0	0	0	0	0	0
sha-miR-216a	0.00	bta-mir-216a	0.00	0	0	0	0	0	0
ipu-miR-216a	0.00	bta-mir-216a	0.00	0	0	0	0	0	0
bbe-miR-216-5p	0.00	bta-mir-216a	0.00	0	0	0	0	0	0
ssa-miR-216b-5p	0.00	bta-mir-216a	0.00	0	0	0	0	0	0
oha-miR-216-5p	0.00	bta-mir-216a	0.00	0	0	0	0	0	0
mmu-miR-216b-5p	4.00	bta-mir-216b	4.00	2.00	2.00	0	19.92	16.81	0
hsa-miR-216b-5p	4.00	bta-mir-216b	4.00	2.00	2.00	0	19.92	16.81	0
hsa-miR-216b-3p	0.00	bta-mir-216b	0.00	0	0	0	0	0	0
mml-miR-216b	4.00	bta-mir-216b	4.00	2.00	2.00	0	19.92	16.81	0
cfa-miR-216b	4.00	bta-mir-216b	4.00	2.00	2.00	0	19.92	16.81	0
gga-miR-216b	4.00	bta-mir-216b	4.00	2.00	2.00	0	19.92	16.81	0
ptr-miR-216b	4.00	bta-mir-216b	4.00	2.00	2.00	0	19.92	16.81	0
bta-miR-216b	4.00	bta-mir-216b	4.00	2.00	2.00	0	19.92	16.81	0
eca-miR-216b	4.00	bta-mir-216b	4.00	2.00	2.00	0	19.92	16.81	0
ppy-miR-216b	4.00	bta-mir-216b	4.00	2.00	2.00	0	19.92	16.81	0
rno-miR-216b-5p	4.00	bta-mir-216b	4.00	2.00	2.00	0	19.92	16.81	0
aca-miR-216b-5p	4.00	bta-mir-216b	4.00	2.00	2.00	0	19.92	16.81	0
sha-miR-216b	4.00	bta-mir-216b	4.00	2.00	2.00	0	19.92	16.81	0
chi-miR-216b	4.00	bta-mir-216b	4.00	2.00	2.00	0	19.92	16.81	0
hsa-miR-217	0.00	bta-mir-217	0.00	0	0	0	0	0	0
gga-miR-217-5p	0.00	bta-mir-217	0.00	0	0	0	0	0	0
dre-miR-217	0.00	bta-mir-217	0.00	0	0	0	0	0	0
ssc-miR-217	0.00	bta-mir-217	0.00	0	0	0	0	0	0
ggo-miR-217	0.00	bta-mir-217	0.00	0	0	0	0	0	0
ppa-miR-217	0.00	bta-mir-217	0.00	0	0	0	0	0	0
fru-miR-217	0.00	bta-mir-217	0.00	0	0	0	0	0	0
tni-miR-217	0.00	bta-mir-217	0.00	0	0	0	0	0	0
xtr-miR-217	0.00	bta-mir-217	0.00	0	0	0	0	0	0
mdo-miR-217	0.00	bta-mir-217	0.00	0	0	0	0	0	0
oan-miR-217-5p	0.00	bta-mir-217	0.00	0	0	0	0	0	0
ptr-miR-217	0.00	bta-mir-217	0.00	0	0	0	0	0	0
bta-miR-217	0.00	bta-mir-217	0.00	0	0	0	0	0	0
bfl-miR-217	0.00	bta-mir-217	0.00	0	0	0	0	0	0
cfa-miR-217	0.00	bta-mir-217	0.00	0	0	0	0	0	0
eca-miR-217	0.00	bta-mir-217	0.00	0	0	0	0	0	0
tgu-miR-217-5p	0.00	bta-mir-217	0.00	0	0	0	0	0	0
ppy-miR-217	0.00	bta-mir-217	0.00	0	0	0	0	0	0
pma-miR-217a	0.00	bta-mir-217	0.00	0	0	0	0	0	0
aca-miR-217-5p	0.00	bta-mir-217	0.00	0	0	0	0	0	0
mml-miR-217b	0.00	bta-mir-217	0.00	0	0	0	0	0	0
ccr-miR-217	0.00	bta-mir-217	0.00	0	0	0	0	0	0
ipu-miR-217	0.00	bta-mir-217	0.00	0	0	0	0	0	0
bbe-miR-217-5p	0.00	bta-mir-217	0.00	0	0	0	0	0	0
chi-miR-217-5p	0.00	bta-mir-217	0.00	0	0	0	0	0	0
chi-miR-217-3p	0.00	bta-mir-217	0.00	0	0	0	0	0	0
oha-miR-217-5p	0.00	bta-mir-217	0.00	0	0	0	0	0	0
hsa-miR-218-5p	0.00	bta-mir-218-1	0.00	0	0	0	0	0	0
hsa-miR-218-1-3p	0.00	bta-mir-218-1	0.00	0	0	0	0	0	0
mmu-miR-218-5p	0.00	bta-mir-218-1	0.00	0	0	0	0	0	0
mmu-miR-218-1-3p	0.00	bta-mir-218-1	0.00	0	0	0	0	0	0
rno-miR-218a-5p	0.00	bta-mir-218-1	0.00	0	0	0	0	0	0
rno-miR-218a-1-3p	0.00	bta-mir-218-1	0.00	0	0	0	0	0	0
gga-miR-218-5p	0.00	bta-mir-218-1	0.00	0	0	0	0	0	0
dre-miR-218a	0.00	bta-mir-218-1	0.00	0	0	0	0	0	0
ggo-miR-218	0.00	bta-mir-218-1	0.00	0	0	0	0	0	0
age-miR-218	0.00	bta-mir-218-1	0.00	0	0	0	0	0	0
ppa-miR-218	0.00	bta-mir-218-1	0.00	0	0	0	0	0	0
lca-miR-218	0.00	bta-mir-218-1	0.00	0	0	0	0	0	0
ppy-miR-218	0.00	bta-mir-218-1	0.00	0	0	0	0	0	0
ptr-miR-218	0.00	bta-mir-218-1	0.00	0	0	0	0	0	0
sla-miR-218	0.00	bta-mir-218-1	0.00	0	0	0	0	0	0
lla-miR-218	0.00	bta-mir-218-1	0.00	0	0	0	0	0	0
mne-miR-218	0.00	bta-mir-218-1	0.00	0	0	0	0	0	0
mml-miR-218-5p	0.00	bta-mir-218-1	0.00	0	0	0	0	0	0
fru-miR-218a	0.00	bta-mir-218-1	0.00	0	0	0	0	0	0
tni-miR-218a	0.00	bta-mir-218-1	0.00	0	0	0	0	0	0
xtr-miR-218	0.00	bta-mir-218-1	0.00	0	0	0	0	0	0
bta-miR-218	0.00	bta-mir-218-1	0.00	0	0	0	0	0	0
mdo-miR-218-5p	0.00	bta-mir-218-1	0.00	0	0	0	0	0	0
oan-miR-218-5p	0.00	bta-mir-218-1	0.00	0	0	0	0	0	0
mml-miR-218-1-3p	0.00	bta-mir-218-1	0.00	0	0	0	0	0	0
cfa-miR-218	0.00	bta-mir-218-1	0.00	0	0	0	0	0	0
eca-miR-218	0.00	bta-mir-218-1	0.00	0	0	0	0	0	0
tgu-miR-218-5p	0.00	bta-mir-218-1	0.00	0	0	0	0	0	0
ssc-miR-218-5p	0.00	bta-mir-218-1	0.00	0	0	0	0	0	0
pma-miR-218a-5p	0.00	bta-mir-218-1	0.00	0	0	0	0	0	0
ssc-miR-218b	0.00	bta-mir-218-1	0.00	0	0	0	0	0	0
aca-miR-218-5p	0.00	bta-mir-218-1	0.00	0	0	0	0	0	0
ola-miR-218a	0.00	bta-mir-218-1	0.00	0	0	0	0	0	0
ola-miR-218b	0.00	bta-mir-218-1	0.00	0	0	0	0	0	0
cgr-miR-218a	0.00	bta-mir-218-1	0.00	0	0	0	0	0	0
ssc-miR-218	0.00	bta-mir-218-1	0.00	0	0	0	0	0	0
ccr-miR-218a	0.00	bta-mir-218-1	0.00	0	0	0	0	0	0
ipu-miR-218a	0.00	bta-mir-218-1	0.00	0	0	0	0	0	0
oar-miR-218a	0.00	bta-mir-218-1	0.00	0	0	0	0	0	0
ssa-miR-218-5p	0.00	bta-mir-218-1	0.00	0	0	0	0	0	0
efu-miR-218a	0.00	bta-mir-218-1	0.00	0	0	0	0	0	0
chi-miR-218	0.00	bta-mir-218-1	0.00	0	0	0	0	0	0
tch-miR-218-5p	0.00	bta-mir-218-1	0.00	0	0	0	0	0	0
oha-miR-218-5p	0.00	bta-mir-218-1	0.00	0	0	0	0	0	0
hsa-miR-218-5p	0.00	bta-mir-218-2	0.00	0	0	0	0	0	0
mmu-miR-218-5p	0.00	bta-mir-218-2	0.00	0	0	0	0	0	0
rno-miR-218a-5p	0.00	bta-mir-218-2	0.00	0	0	0	0	0	0
gga-miR-218-5p	0.00	bta-mir-218-2	0.00	0	0	0	0	0	0
dre-miR-218a	0.00	bta-mir-218-2	0.00	0	0	0	0	0	0
ggo-miR-218	0.00	bta-mir-218-2	0.00	0	0	0	0	0	0
age-miR-218	0.00	bta-mir-218-2	0.00	0	0	0	0	0	0
ppa-miR-218	0.00	bta-mir-218-2	0.00	0	0	0	0	0	0
lca-miR-218	0.00	bta-mir-218-2	0.00	0	0	0	0	0	0
ppy-miR-218	0.00	bta-mir-218-2	0.00	0	0	0	0	0	0
ptr-miR-218	0.00	bta-mir-218-2	0.00	0	0	0	0	0	0
sla-miR-218	0.00	bta-mir-218-2	0.00	0	0	0	0	0	0
lla-miR-218	0.00	bta-mir-218-2	0.00	0	0	0	0	0	0
mne-miR-218	0.00	bta-mir-218-2	0.00	0	0	0	0	0	0
mml-miR-218-5p	0.00	bta-mir-218-2	0.00	0	0	0	0	0	0
fru-miR-218a	0.00	bta-mir-218-2	0.00	0	0	0	0	0	0
tni-miR-218a	0.00	bta-mir-218-2	0.00	0	0	0	0	0	0
xtr-miR-218	0.00	bta-mir-218-2	0.00	0	0	0	0	0	0
bta-miR-218	0.00	bta-mir-218-2	0.00	0	0	0	0	0	0
mdo-miR-218-5p	0.00	bta-mir-218-2	0.00	0	0	0	0	0	0
oan-miR-218-5p	0.00	bta-mir-218-2	0.00	0	0	0	0	0	0
cfa-miR-218	0.00	bta-mir-218-2	0.00	0	0	0	0	0	0
eca-miR-218	0.00	bta-mir-218-2	0.00	0	0	0	0	0	0
tgu-miR-218-5p	0.00	bta-mir-218-2	0.00	0	0	0	0	0	0
ssc-miR-218-5p	0.00	bta-mir-218-2	0.00	0	0	0	0	0	0
pma-miR-218a-5p	0.00	bta-mir-218-2	0.00	0	0	0	0	0	0
ssc-miR-218b	0.00	bta-mir-218-2	0.00	0	0	0	0	0	0
aca-miR-218-5p	0.00	bta-mir-218-2	0.00	0	0	0	0	0	0
ola-miR-218a	0.00	bta-mir-218-2	0.00	0	0	0	0	0	0
ola-miR-218b	0.00	bta-mir-218-2	0.00	0	0	0	0	0	0
cgr-miR-218a	0.00	bta-mir-218-2	0.00	0	0	0	0	0	0
ssc-miR-218	0.00	bta-mir-218-2	0.00	0	0	0	0	0	0
ccr-miR-218a	0.00	bta-mir-218-2	0.00	0	0	0	0	0	0
ipu-miR-218a	0.00	bta-mir-218-2	0.00	0	0	0	0	0	0
oar-miR-218a	0.00	bta-mir-218-2	0.00	0	0	0	0	0	0
ssa-miR-218-5p	0.00	bta-mir-218-2	0.00	0	0	0	0	0	0
efu-miR-218b	0.00	bta-mir-218-2	0.00	0	0	0	0	0	0
chi-miR-218	0.00	bta-mir-218-2	0.00	0	0	0	0	0	0
tch-miR-218-5p	0.00	bta-mir-218-2	0.00	0	0	0	0	0	0
oha-miR-218-5p	0.00	bta-mir-218-2	0.00	0	0	0	0	0	0
hsa-miR-219a-5p	0.00	bta-mir-219-1	0.00	0	0	0	0	0	0
dme-miR-219-5p	0.00	bta-mir-219-1	0.00	0	0	0	0	0	0
mmu-miR-219a-5p	0.00	bta-mir-219-1	0.00	0	0	0	0	0	0
hsa-miR-219a-2-3p	0.00	bta-mir-219-1	0.00	0	0	0	0	0	0
mmu-miR-219a-2-3p	0.00	bta-mir-219-1	0.00	0	0	0	0	0	0
rno-miR-219a-5p	0.00	bta-mir-219-1	0.00	0	0	0	0	0	0
rno-miR-219a-2-3p	0.00	bta-mir-219-1	0.00	0	0	0	0	0	0
gga-miR-219a	0.00	bta-mir-219-1	0.00	0	0	0	0	0	0
dps-miR-219	0.00	bta-mir-219-1	0.00	0	0	0	0	0	0
dre-miR-219-5p	0.00	bta-mir-219-1	0.00	0	0	0	0	0	0
ame-miR-219	0.00	bta-mir-219-1	0.00	0	0	0	0	0	0
aga-miR-219	0.00	bta-mir-219-1	0.00	0	0	0	0	0	0
mml-miR-219	0.00	bta-mir-219-1	0.00	0	0	0	0	0	0
ggo-miR-219	0.00	bta-mir-219-1	0.00	0	0	0	0	0	0
ppy-miR-219	0.00	bta-mir-219-1	0.00	0	0	0	0	0	0
fru-miR-219	0.00	bta-mir-219-1	0.00	0	0	0	0	0	0
tni-miR-219	0.00	bta-mir-219-1	0.00	0	0	0	0	0	0
xtr-miR-219	0.00	bta-mir-219-1	0.00	0	0	0	0	0	0
mdo-miR-219-5p	0.00	bta-mir-219-1	0.00	0	0	0	0	0	0
mdo-miR-219-1-3p	0.00	bta-mir-219-1	0.00	0	0	0	0	0	0
oan-miR-219-5p	0.00	bta-mir-219-1	0.00	0	0	0	0	0	0
mml-miR-219-5p	0.00	bta-mir-219-1	0.00	0	0	0	0	0	0
mml-miR-219-3p	0.00	bta-mir-219-1	0.00	0	0	0	0	0	0
cfa-miR-219-5p	0.00	bta-mir-219-1	0.00	0	0	0	0	0	0
cfa-miR-219-3p	0.00	bta-mir-219-1	0.00	0	0	0	0	0	0
ptr-miR-219-5p	0.00	bta-mir-219-1	0.00	0	0	0	0	0	0
ptr-miR-219-2-3p	0.00	bta-mir-219-1	0.00	0	0	0	0	0	0
tca-miR-219-5p	0.00	bta-mir-219-1	0.00	0	0	0	0	0	0
dan-miR-219	0.00	bta-mir-219-1	0.00	0	0	0	0	0	0
der-miR-219	0.00	bta-mir-219-1	0.00	0	0	0	0	0	0
dgr-miR-219	0.00	bta-mir-219-1	0.00	0	0	0	0	0	0
dmo-miR-219	0.00	bta-mir-219-1	0.00	0	0	0	0	0	0
dpe-miR-219	0.00	bta-mir-219-1	0.00	0	0	0	0	0	0
dse-miR-219	0.00	bta-mir-219-1	0.00	0	0	0	0	0	0
dsi-miR-219	0.00	bta-mir-219-1	0.00	0	0	0	0	0	0
dvi-miR-219-5p	0.00	bta-mir-219-1	0.00	0	0	0	0	0	0
dwi-miR-219	0.00	bta-mir-219-1	0.00	0	0	0	0	0	0
dya-miR-219	0.00	bta-mir-219-1	0.00	0	0	0	0	0	0
bta-miR-219-5p	0.00	bta-mir-219-1	0.00	0	0	0	0	0	0
bta-miR-219-3p	0.00	bta-mir-219-1	0.00	0	0	0	0	0	0
cte-miR-219	0.00	bta-mir-219-1	0.00	0	0	0	0	0	0
bfl-miR-219	0.00	bta-mir-219-1	0.00	0	0	0	0	0	0
dpu-miR-219	0.00	bta-mir-219-1	0.00	0	0	0	0	0	0
isc-miR-219	0.00	bta-mir-219-1	0.00	0	0	0	0	0	0
eca-miR-219-5p	0.00	bta-mir-219-1	0.00	0	0	0	0	0	0
aae-miR-219	0.00	bta-mir-219-1	0.00	0	0	0	0	0	0
tgu-miR-219a	0.00	bta-mir-219-1	0.00	0	0	0	0	0	0
api-miR-219	0.00	bta-mir-219-1	0.00	0	0	0	0	0	0
nvi-miR-219	0.00	bta-mir-219-1	0.00	0	0	0	0	0	0
ppy-miR-219-5p	0.00	bta-mir-219-1	0.00	0	0	0	0	0	0
ngi-miR-219	0.00	bta-mir-219-1	0.00	0	0	0	0	0	0
nlo-miR-219	0.00	bta-mir-219-1	0.00	0	0	0	0	0	0
aca-miR-219-5p	0.00	bta-mir-219-1	0.00	0	0	0	0	0	0
sko-miR-219	0.00	bta-mir-219-1	0.00	0	0	0	0	0	0
pol-miR-219-5p	0.00	bta-mir-219-1	0.00	0	0	0	0	0	0
pmi-miR-219-5p	0.00	bta-mir-219-1	0.00	0	0	0	0	0	0
bbe-miR-219-5p	0.00	bta-mir-219-1	0.00	0	0	0	0	0	0
ssa-miR-219a-5p	0.00	bta-mir-219-1	0.00	0	0	0	0	0	0
ssa-miR-219b-5p	0.00	bta-mir-219-1	0.00	0	0	0	0	0	0
ssa-miR-219c-5p	0.00	bta-mir-219-1	0.00	0	0	0	0	0	0
chi-miR-219	0.00	bta-mir-219-1	0.00	0	0	0	0	0	0
oha-miR-219-5p	0.00	bta-mir-219-1	0.00	0	0	0	0	0	0
ssc-miR-219b-3p	0.00	bta-mir-219-1	0.00	0	0	0	0	0	0
hsa-miR-219a-5p	0.00	bta-mir-219-2	0.00	0	0	0	0	0	0
hsa-miR-219a-1-3p	0.00	bta-mir-219-2	0.00	0	0	0	0	0	0
dme-miR-219-5p	0.00	bta-mir-219-2	0.00	0	0	0	0	0	0
mmu-miR-219a-5p	0.00	bta-mir-219-2	0.00	0	0	0	0	0	0
rno-miR-219a-5p	0.00	bta-mir-219-2	0.00	0	0	0	0	0	0
gga-miR-219a	0.00	bta-mir-219-2	0.00	0	0	0	0	0	0
mml-miR-219	0.00	bta-mir-219-2	0.00	0	0	0	0	0	0
ggo-miR-219	0.00	bta-mir-219-2	0.00	0	0	0	0	0	0
ppy-miR-219	0.00	bta-mir-219-2	0.00	0	0	0	0	0	0
xtr-miR-219	0.00	bta-mir-219-2	0.00	0	0	0	0	0	0
mdo-miR-219-5p	0.00	bta-mir-219-2	0.00	0	0	0	0	0	0
mml-miR-219-5p	0.00	bta-mir-219-2	0.00	0	0	0	0	0	0
cfa-miR-219-5p	0.00	bta-mir-219-2	0.00	0	0	0	0	0	0
ptr-miR-219-5p	0.00	bta-mir-219-2	0.00	0	0	0	0	0	0
ptr-miR-219-1-3p	0.00	bta-mir-219-2	0.00	0	0	0	0	0	0
tca-miR-219-5p	0.00	bta-mir-219-2	0.00	0	0	0	0	0	0
cte-miR-219	0.00	bta-mir-219-2	0.00	0	0	0	0	0	0
bfl-miR-219	0.00	bta-mir-219-2	0.00	0	0	0	0	0	0
eca-miR-219-5p	0.00	bta-mir-219-2	0.00	0	0	0	0	0	0
ppy-miR-219-5p	0.00	bta-mir-219-2	0.00	0	0	0	0	0	0
ssc-miR-219a	0.00	bta-mir-219-2	0.00	0	0	0	0	0	0
bta-miR-219	0.00	bta-mir-219-2	0.00	0	0	0	0	0	0
bbe-miR-219-5p	0.00	bta-mir-219-2	0.00	0	0	0	0	0	0
efu-miR-219	0.00	bta-mir-219-2	0.00	0	0	0	0	0	0
chi-miR-219	0.00	bta-mir-219-2	0.00	0	0	0	0	0	0
tch-miR-219-5p	0.00	bta-mir-219-2	0.00	0	0	0	0	0	0
hsa-miR-22-5p	0.00	bta-mir-22	0.00	0	0	0	0	0	0
hsa-miR-22-3p	60.00	bta-mir-22	60.00	16.00	21.00	23.00	159.39	176.49	267.17
mmu-miR-22-5p	0.00	bta-mir-22	0.00	0	0	0	0	0	0
mmu-miR-22-3p	60.00	bta-mir-22	60.00	16.00	21.00	23.00	159.39	176.49	267.17
rno-miR-22-5p	0.00	bta-mir-22	0.00	0	0	0	0	0	0
rno-miR-22-3p	60.00	bta-mir-22	60.00	16.00	21.00	23.00	159.39	176.49	267.17
age-miR-22	60.00	bta-mir-22	60.00	16.00	21.00	23.00	159.39	176.49	267.17
ppa-miR-22	60.00	bta-mir-22	60.00	16.00	21.00	23.00	159.39	176.49	267.17
lca-miR-22	60.00	bta-mir-22	60.00	16.00	21.00	23.00	159.39	176.49	267.17
mml-miR-22	60.00	bta-mir-22	60.00	16.00	21.00	23.00	159.39	176.49	267.17
ppy-miR-22	60.00	bta-mir-22	60.00	16.00	21.00	23.00	159.39	176.49	267.17
ptr-miR-22	60.00	bta-mir-22	60.00	16.00	21.00	23.00	159.39	176.49	267.17
sla-miR-22	60.00	bta-mir-22	60.00	16.00	21.00	23.00	159.39	176.49	267.17
lla-miR-22	60.00	bta-mir-22	60.00	16.00	21.00	23.00	159.39	176.49	267.17
mne-miR-22	60.00	bta-mir-22	60.00	16.00	21.00	23.00	159.39	176.49	267.17
xtr-miR-22-5p	0.00	bta-mir-22	0.00	0	0	0	0	0	0
xtr-miR-22-3p	60.00	bta-mir-22	60.00	16.00	21.00	23.00	159.39	176.49	267.17
bta-miR-22-5p	0.00	bta-mir-22	0.00	0	0	0	0	0	0
bta-miR-22-3p	60.00	bta-mir-22	60.00	16.00	21.00	23.00	159.39	176.49	267.17
oan-miR-22-5p	0.00	bta-mir-22	0.00	0	0	0	0	0	0
oan-miR-22-3p	60.00	bta-mir-22	60.00	16.00	21.00	23.00	159.39	176.49	267.17
gga-miR-22-5p	0.00	bta-mir-22	0.00	0	0	0	0	0	0
gga-miR-22-3p	60.00	bta-mir-22	60.00	16.00	21.00	23.00	159.39	176.49	267.17
cfa-miR-22	60.00	bta-mir-22	60.00	16.00	21.00	23.00	159.39	176.49	267.17
eca-miR-22	60.00	bta-mir-22	60.00	16.00	21.00	23.00	159.39	176.49	267.17
ssc-miR-22-5p	0.00	bta-mir-22	0.00	0	0	0	0	0	0
ssc-miR-22-3p	60.00	bta-mir-22	60.00	16.00	21.00	23.00	159.39	176.49	267.17
cgr-miR-22-5p	0.00	bta-mir-22	0.00	0	0	0	0	0	0
cgr-miR-22-3p	60.00	bta-mir-22	60.00	16.00	21.00	23.00	159.39	176.49	267.17
ggo-miR-22	60.00	bta-mir-22	60.00	16.00	21.00	23.00	159.39	176.49	267.17
aja-miR-22	60.00	bta-mir-22	60.00	16.00	21.00	23.00	159.39	176.49	267.17
oar-miR-22-3p	60.00	bta-mir-22	60.00	16.00	21.00	23.00	159.39	176.49	267.17
efu-miR-22	60.00	bta-mir-22	60.00	16.00	21.00	23.00	159.39	176.49	267.17
chi-miR-22-5p	0.00	bta-mir-22	0.00	0	0	0	0	0	0
chi-miR-22-3p	60.00	bta-mir-22	60.00	16.00	21.00	23.00	159.39	176.49	267.17
tch-miR-22-3p	60.00	bta-mir-22	60.00	16.00	21.00	23.00	159.39	176.49	267.17
oha-miR-22a	60.00	bta-mir-22	60.00	16.00	21.00	23.00	159.39	176.49	267.17
hsa-miR-221-5p	0.00	bta-mir-221	0.00	0	0	0	0	0	0
hsa-miR-221-3p	0.00	bta-mir-221	0.00	0	0	0	0	0	0
mmu-miR-221-5p	0.00	bta-mir-221	0.00	0	0	0	0	0	0
mmu-miR-221-3p	0.00	bta-mir-221	0.00	0	0	0	0	0	0
rno-miR-221-5p	0.00	bta-mir-221	0.00	0	0	0	0	0	0
rno-miR-221-3p	0.00	bta-mir-221	0.00	0	0	0	0	0	0
gga-miR-221-5p	0.00	bta-mir-221	0.00	0	0	0	0	0	0
gga-miR-221-3p	0.00	bta-mir-221	0.00	0	0	0	0	0	0
dre-miR-221-5p	0.00	bta-mir-221	0.00	0	0	0	0	0	0
dre-miR-221-3p	0.00	bta-mir-221	0.00	0	0	0	0	0	0
mml-miR-221-5p	0.00	bta-mir-221	0.00	0	0	0	0	0	0
mml-miR-221-3p	0.00	bta-mir-221	0.00	0	0	0	0	0	0
ggo-miR-221	0.00	bta-mir-221	0.00	0	0	0	0	0	0
ppy-miR-221	0.00	bta-mir-221	0.00	0	0	0	0	0	0
ppa-miR-221	0.00	bta-mir-221	0.00	0	0	0	0	0	0
fru-miR-221	0.00	bta-mir-221	0.00	0	0	0	0	0	0
tni-miR-221	0.00	bta-mir-221	0.00	0	0	0	0	0	0
bta-miR-221	0.00	bta-mir-221	0.00	0	0	0	0	0	0
xtr-miR-221	0.00	bta-mir-221	0.00	0	0	0	0	0	0
mdo-miR-221-3p	0.00	bta-mir-221	0.00	0	0	0	0	0	0
oan-miR-221-3p	0.00	bta-mir-221	0.00	0	0	0	0	0	0
cfa-miR-221	0.00	bta-mir-221	0.00	0	0	0	0	0	0
ssc-miR-221-5p	0.00	bta-mir-221	0.00	0	0	0	0	0	0
ssc-miR-221-3p	0.00	bta-mir-221	0.00	0	0	0	0	0	0
ptr-miR-221	0.00	bta-mir-221	0.00	0	0	0	0	0	0
eca-miR-221	0.00	bta-mir-221	0.00	0	0	0	0	0	0
tgu-miR-221-5p	0.00	bta-mir-221	0.00	0	0	0	0	0	0
tgu-miR-221-3p	0.00	bta-mir-221	0.00	0	0	0	0	0	0
aca-miR-221-3p	0.00	bta-mir-221	0.00	0	0	0	0	0	0
ola-miR-221	0.00	bta-mir-221	0.00	0	0	0	0	0	0
sha-miR-221	0.00	bta-mir-221	0.00	0	0	0	0	0	0
cgr-miR-221-5p	0.00	bta-mir-221	0.00	0	0	0	0	0	0
cgr-miR-221-3p	0.00	bta-mir-221	0.00	0	0	0	0	0	0
pol-miR-221-5p	0.00	bta-mir-221	0.00	0	0	0	0	0	0
pol-miR-221-3p	0.00	bta-mir-221	0.00	0	0	0	0	0	0
ccr-miR-221	0.00	bta-mir-221	0.00	0	0	0	0	0	0
