#miRNA	read_count	precursor	total	F01	F02	F03	F01(norm)	F02(norm)	F03(norm)
ppy-miR-20a	33.00	bta-mir-20a	33.00	5.00	14.00	14.00	25.15	59.78	81.64
ptr-miR-20a	33.00	bta-mir-20a	33.00	5.00	14.00	14.00	25.15	59.78	81.64
mml-miR-20a-5p	33.00	bta-mir-20a	33.00	5.00	14.00	14.00	25.15	59.78	81.64
mml-miR-20a-3p	0.00	bta-mir-20a	0.00	0	0	0	0	0	0
sla-miR-20	33.00	bta-mir-20a	33.00	5.00	14.00	14.00	25.15	59.78	81.64
lla-miR-20	33.00	bta-mir-20a	33.00	5.00	14.00	14.00	25.15	59.78	81.64
mne-miR-20	33.00	bta-mir-20a	33.00	5.00	14.00	14.00	25.15	59.78	81.64
fru-miR-20	33.00	bta-mir-20a	33.00	5.00	14.00	14.00	25.15	59.78	81.64
tni-miR-20	33.00	bta-mir-20a	33.00	5.00	14.00	14.00	25.15	59.78	81.64
bta-miR-20a	33.00	bta-mir-20a	33.00	5.00	14.00	14.00	25.15	59.78	81.64
xtr-miR-20a-5p	33.00	bta-mir-20a	33.00	5.00	14.00	14.00	25.15	59.78	81.64
mdo-miR-20a-5p	33.00	bta-mir-20a	33.00	5.00	14.00	14.00	25.15	59.78	81.64
oan-miR-20a-5p	33.00	bta-mir-20a	33.00	5.00	14.00	14.00	25.15	59.78	81.64
oan-miR-20a-2-3p	0.00	bta-mir-20a	0.00	0	0	0	0	0	0
cfa-miR-20a	33.00	bta-mir-20a	33.00	5.00	14.00	14.00	25.15	59.78	81.64
eca-miR-20a	33.00	bta-mir-20a	33.00	5.00	14.00	14.00	25.15	59.78	81.64
tgu-miR-20a-5p	33.00	bta-mir-20a	33.00	5.00	14.00	14.00	25.15	59.78	81.64
aca-miR-20a-5p	33.00	bta-mir-20a	33.00	5.00	14.00	14.00	25.15	59.78	81.64
ola-miR-20a	33.00	bta-mir-20a	33.00	5.00	14.00	14.00	25.15	59.78	81.64
cgr-miR-20a	33.00	bta-mir-20a	33.00	5.00	14.00	14.00	25.15	59.78	81.64
ccr-miR-20a-5p	33.00	bta-mir-20a	33.00	5.00	14.00	14.00	25.15	59.78	81.64
ssa-miR-20a-5p	33.00	bta-mir-20a	33.00	5.00	14.00	14.00	25.15	59.78	81.64
efu-miR-20	33.00	bta-mir-20a	33.00	5.00	14.00	14.00	25.15	59.78	81.64
cpi-miR-20a-5p	33.00	bta-mir-20a	33.00	5.00	14.00	14.00	25.15	59.78	81.64
cpi-miR-20a-3p	0.00	bta-mir-20a	0.00	0	0	0	0	0	0
ami-miR-20a-5p	33.00	bta-mir-20a	33.00	5.00	14.00	14.00	25.15	59.78	81.64
ami-miR-20a-3p	0.00	bta-mir-20a	0.00	0	0	0	0	0	0
cli-miR-20a-5p	33.00	bta-mir-20a	33.00	5.00	14.00	14.00	25.15	59.78	81.64
pbv-miR-20a-5p	33.00	bta-mir-20a	33.00	5.00	14.00	14.00	25.15	59.78	81.64
chi-miR-20a-5p	33.00	bta-mir-20a	33.00	5.00	14.00	14.00	25.15	59.78	81.64
chi-miR-20a-3p	0.00	bta-mir-20a	0.00	0	0	0	0	0	0
tch-miR-20a-5p	33.00	bta-mir-20a	33.00	5.00	14.00	14.00	25.15	59.78	81.64
oha-miR-20a-5p	33.00	bta-mir-20a	33.00	5.00	14.00	14.00	25.15	59.78	81.64
cja-miR-20a	33.00	bta-mir-20a	33.00	5.00	14.00	14.00	25.15	59.78	81.64
pal-miR-20a-5p	33.00	bta-mir-20a	33.00	5.00	14.00	14.00	25.15	59.78	81.64
pal-miR-20a-3p	0.00	bta-mir-20a	0.00	0	0	0	0	0	0
abu-miR-20a	33.00	bta-mir-20a	33.00	5.00	14.00	14.00	25.15	59.78	81.64
mze-miR-20a	33.00	bta-mir-20a	33.00	5.00	14.00	14.00	25.15	59.78	81.64
nbr-miR-20a	33.00	bta-mir-20a	33.00	5.00	14.00	14.00	25.15	59.78	81.64
oni-miR-20	33.00	bta-mir-20a	33.00	5.00	14.00	14.00	25.15	59.78	81.64
pny-miR-20a	33.00	bta-mir-20a	33.00	5.00	14.00	14.00	25.15	59.78	81.64
gmo-miR-20a-5p	33.00	bta-mir-20a	33.00	5.00	14.00	14.00	25.15	59.78	81.64
xla-miR-20a-5p	33.00	bta-mir-20a	33.00	5.00	14.00	14.00	25.15	59.78	81.64
cpo-miR-20a-5p	33.00	bta-mir-20a	33.00	5.00	14.00	14.00	25.15	59.78	81.64
cpo-miR-20a-3p	0.00	bta-mir-20a	0.00	0	0	0	0	0	0
dno-miR-20a-5p	33.00	bta-mir-20a	33.00	5.00	14.00	14.00	25.15	59.78	81.64
dno-miR-20a-3p	0.00	bta-mir-20a	0.00	0	0	0	0	0	0
ocu-miR-20a-5p	33.00	bta-mir-20a	33.00	5.00	14.00	14.00	25.15	59.78	81.64
ocu-miR-20a-3p	0.00	bta-mir-20a	0.00	0	0	0	0	0	0
mmr-miR-20	33.00	bta-mir-20a	33.00	5.00	14.00	14.00	25.15	59.78	81.64
nle-miR-20	33.00	bta-mir-20a	33.00	5.00	14.00	14.00	25.15	59.78	81.64
dre-miR-20b-5p	7.00	bta-mir-20b	7.00	1.00	3.00	3.00	5.03	12.81	17.50
bta-miR-20b	7.00	bta-mir-20b	7.00	1.00	3.00	3.00	5.03	12.81	17.50
mml-miR-20b-3p	0.00	bta-mir-20b	0.00	0	0	0	0	0	0
cfa-miR-20b	7.00	bta-mir-20b	7.00	1.00	3.00	3.00	5.03	12.81	17.50
ssc-miR-20b	7.00	bta-mir-20b	7.00	1.00	3.00	3.00	5.03	12.81	17.50
ssa-miR-20b-5p	7.00	bta-mir-20b	7.00	1.00	3.00	3.00	5.03	12.81	17.50
chi-miR-20b	7.00	bta-mir-20b	7.00	1.00	3.00	3.00	5.03	12.81	17.50
pal-miR-20b-3p	0.00	bta-mir-20b	0.00	0	0	0	0	0	0
abu-miR-20b	7.00	bta-mir-20b	7.00	1.00	3.00	3.00	5.03	12.81	17.50
mze-miR-20b	7.00	bta-mir-20b	7.00	1.00	3.00	3.00	5.03	12.81	17.50
nbr-miR-20b	7.00	bta-mir-20b	7.00	1.00	3.00	3.00	5.03	12.81	17.50
pny-miR-20b	7.00	bta-mir-20b	7.00	1.00	3.00	3.00	5.03	12.81	17.50
cpo-miR-20b-3p	0.00	bta-mir-20b	0.00	0	0	0	0	0	0
hsa-miR-21-5p	577.00	bta-mir-21	577.00	172.00	222.00	183.00	865.27	947.91	1067.20
mmu-miR-21a-5p	577.00	bta-mir-21	577.00	172.00	222.00	183.00	865.27	947.91	1067.20
mmu-miR-21a-3p	0.00	bta-mir-21	0.00	0	0	0	0	0	0
rno-miR-21-5p	577.00	bta-mir-21	577.00	172.00	222.00	183.00	865.27	947.91	1067.20
rno-miR-21-3p	0.00	bta-mir-21	0.00	0	0	0	0	0	0
ssc-miR-21-5p	577.00	bta-mir-21	577.00	172.00	222.00	183.00	865.27	947.91	1067.20
ssc-miR-21-3p	0.00	bta-mir-21	0.00	0	0	0	0	0	0
mml-miR-21-5p	577.00	bta-mir-21	577.00	172.00	222.00	183.00	865.27	947.91	1067.20
ptr-miR-21	577.00	bta-mir-21	577.00	172.00	222.00	183.00	865.27	947.91	1067.20
ggo-miR-21	577.00	bta-mir-21	577.00	172.00	222.00	183.00	865.27	947.91	1067.20
ppy-miR-21	577.00	bta-mir-21	577.00	172.00	222.00	183.00	865.27	947.91	1067.20
mne-miR-21	577.00	bta-mir-21	577.00	172.00	222.00	183.00	865.27	947.91	1067.20
age-miR-21	577.00	bta-mir-21	577.00	172.00	222.00	183.00	865.27	947.91	1067.20
ppa-miR-21	577.00	bta-mir-21	577.00	172.00	222.00	183.00	865.27	947.91	1067.20
bta-miR-21-5p	577.00	bta-mir-21	577.00	172.00	222.00	183.00	865.27	947.91	1067.20
bta-miR-21-3p	0.00	bta-mir-21	0.00	0	0	0	0	0	0
gga-miR-21-5p	577.00	bta-mir-21	577.00	172.00	222.00	183.00	865.27	947.91	1067.20
mdo-miR-21-5p	577.00	bta-mir-21	577.00	172.00	222.00	183.00	865.27	947.91	1067.20
cgr-miR-21-5p	577.00	bta-mir-21	577.00	172.00	222.00	183.00	865.27	947.91	1067.20
cgr-miR-21-3p	0.00	bta-mir-21	0.00	0	0	0	0	0	0
oan-miR-21-5p	577.00	bta-mir-21	577.00	172.00	222.00	183.00	865.27	947.91	1067.20
oan-miR-21-3p	0.00	bta-mir-21	0.00	0	0	0	0	0	0
cfa-miR-21	577.00	bta-mir-21	577.00	172.00	222.00	183.00	865.27	947.91	1067.20
eca-miR-21	577.00	bta-mir-21	577.00	172.00	222.00	183.00	865.27	947.91	1067.20
tgu-miR-21-5p	577.00	bta-mir-21	577.00	172.00	222.00	183.00	865.27	947.91	1067.20
oar-miR-21	577.00	bta-mir-21	577.00	172.00	222.00	183.00	865.27	947.91	1067.20
aca-miR-21-5p	577.00	bta-mir-21	577.00	172.00	222.00	183.00	865.27	947.91	1067.20
sha-miR-21	577.00	bta-mir-21	577.00	172.00	222.00	183.00	865.27	947.91	1067.20
aja-miR-21	0.00	bta-mir-21	0.00	0	0	0	0	0	0
efu-miR-21	0.00	bta-mir-21	0.00	0	0	0	0	0	0
cpi-miR-21-5p	577.00	bta-mir-21	577.00	172.00	222.00	183.00	865.27	947.91	1067.20
ami-miR-21-5p	577.00	bta-mir-21	577.00	172.00	222.00	183.00	865.27	947.91	1067.20
cli-miR-21-5p	577.00	bta-mir-21	577.00	172.00	222.00	183.00	865.27	947.91	1067.20
pbv-miR-21-5p	577.00	bta-mir-21	577.00	172.00	222.00	183.00	865.27	947.91	1067.20
chi-miR-21-5p	577.00	bta-mir-21	577.00	172.00	222.00	183.00	865.27	947.91	1067.20
chi-miR-21-3p	0.00	bta-mir-21	0.00	0	0	0	0	0	0
tch-miR-21-5p	577.00	bta-mir-21	577.00	172.00	222.00	183.00	865.27	947.91	1067.20
oha-miR-21-5p	577.00	bta-mir-21	577.00	172.00	222.00	183.00	865.27	947.91	1067.20
cja-miR-21	577.00	bta-mir-21	577.00	172.00	222.00	183.00	865.27	947.91	1067.20
pal-miR-21-5p	577.00	bta-mir-21	577.00	172.00	222.00	183.00	865.27	947.91	1067.20
pal-miR-21-3p	0.00	bta-mir-21	0.00	0	0	0	0	0	0
cpo-miR-21-5p	577.00	bta-mir-21	577.00	172.00	222.00	183.00	865.27	947.91	1067.20
cpo-miR-21-3p	0.00	bta-mir-21	0.00	0	0	0	0	0	0
dno-miR-21-5p	577.00	bta-mir-21	577.00	172.00	222.00	183.00	865.27	947.91	1067.20
dno-miR-21-3p	0.00	bta-mir-21	0.00	0	0	0	0	0	0
ocu-miR-21-5p	577.00	bta-mir-21	577.00	172.00	222.00	183.00	865.27	947.91	1067.20
ocu-miR-21-3p	0.00	bta-mir-21	0.00	0	0	0	0	0	0
mmr-miR-21	577.00	bta-mir-21	577.00	172.00	222.00	183.00	865.27	947.91	1067.20
dma-miR-21	577.00	bta-mir-21	577.00	172.00	222.00	183.00	865.27	947.91	1067.20
nle-miR-21	577.00	bta-mir-21	577.00	172.00	222.00	183.00	865.27	947.91	1067.20
sbo-miR-21	577.00	bta-mir-21	577.00	172.00	222.00	183.00	865.27	947.91	1067.20
pha-miR-21	577.00	bta-mir-21	577.00	172.00	222.00	183.00	865.27	947.91	1067.20
oga-miR-21	577.00	bta-mir-21	577.00	172.00	222.00	183.00	865.27	947.91	1067.20
hsa-miR-210-3p	0.00	bta-mir-210	0.00	0	0	0	0	0	0
mmu-miR-210-5p	0.00	bta-mir-210	0.00	0	0	0	0	0	0
mmu-miR-210-3p	0.00	bta-mir-210	0.00	0	0	0	0	0	0
rno-miR-210-3p	0.00	bta-mir-210	0.00	0	0	0	0	0	0
bta-miR-210	0.00	bta-mir-210	0.00	0	0	0	0	0	0
mml-miR-210-3p	0.00	bta-mir-210	0.00	0	0	0	0	0	0
ssc-miR-210	0.00	bta-mir-210	0.00	0	0	0	0	0	0
ptr-miR-210	0.00	bta-mir-210	0.00	0	0	0	0	0	0
bfl-miR-210-3p	0.00	bta-mir-210	0.00	0	0	0	0	0	0
cfa-miR-210	0.00	bta-mir-210	0.00	0	0	0	0	0	0
mdo-miR-210-3p	0.00	bta-mir-210	0.00	0	0	0	0	0	0
ola-miR-210-3p	0.00	bta-mir-210	0.00	0	0	0	0	0	0
cgr-miR-210-5p	0.00	bta-mir-210	0.00	0	0	0	0	0	0
cgr-miR-210-3p	0.00	bta-mir-210	0.00	0	0	0	0	0	0
ggo-miR-210	0.00	bta-mir-210	0.00	0	0	0	0	0	0
ccr-miR-210	0.00	bta-mir-210	0.00	0	0	0	0	0	0
ipu-miR-210	0.00	bta-mir-210	0.00	0	0	0	0	0	0
bbe-miR-210-5p	0.00	bta-mir-210	0.00	0	0	0	0	0	0
ssa-miR-210-3p	0.00	bta-mir-210	0.00	0	0	0	0	0	0
efu-miR-210	0.00	bta-mir-210	0.00	0	0	0	0	0	0
tch-miR-210	0.00	bta-mir-210	0.00	0	0	0	0	0	0
oni-miR-210	0.00	bta-mir-210	0.00	0	0	0	0	0	0
cpo-miR-210-5p	0.00	bta-mir-210	0.00	0	0	0	0	0	0
cpo-miR-210-3p	0.00	bta-mir-210	0.00	0	0	0	0	0	0
dno-miR-210-3p	0.00	bta-mir-210	0.00	0	0	0	0	0	0
ppa-miR-210	0.00	bta-mir-210	0.00	0	0	0	0	0	0
nle-miR-210	0.00	bta-mir-210	0.00	0	0	0	0	0	0
pha-miR-210	0.00	bta-mir-210	0.00	0	0	0	0	0	0
oga-miR-210	0.00	bta-mir-210	0.00	0	0	0	0	0	0
hsa-miR-211-3p	0.00	bta-mir-211	0.00	0	0	0	0	0	0
bta-miR-211	25.00	bta-mir-211	25.00	4.00	12.00	9.00	20.12	51.24	52.49
chi-miR-211	25.00	bta-mir-211	25.00	4.00	12.00	9.00	20.12	51.24	52.49
pal-miR-211-3p	0.00	bta-mir-211	0.00	0	0	0	0	0	0
ocu-miR-211-3p	0.00	bta-mir-211	0.00	0	0	0	0	0	0
hsa-miR-212-5p	2.00	bta-mir-212	2.00	1.00	0	1.00	5.03	0	5.83
hsa-miR-212-3p	0.00	bta-mir-212	0.00	0	0	0	0	0	0
mmu-miR-212-5p	2.00	bta-mir-212	2.00	1.00	0	1.00	5.03	0	5.83
mmu-miR-212-3p	0.00	bta-mir-212	0.00	0	0	0	0	0	0
rno-miR-212-5p	2.00	bta-mir-212	2.00	1.00	0	1.00	5.03	0	5.83
rno-miR-212-3p	0.00	bta-mir-212	0.00	0	0	0	0	0	0
mdo-miR-212-5p	2.00	bta-mir-212	2.00	1.00	0	1.00	5.03	0	5.83
mdo-miR-212-3p	0.00	bta-mir-212	0.00	0	0	0	0	0	0
mml-miR-212-5p	2.00	bta-mir-212	2.00	1.00	0	1.00	5.03	0	5.83
cfa-miR-212	2.00	bta-mir-212	2.00	1.00	0	1.00	5.03	0	5.83
bta-miR-212	2.00	bta-mir-212	2.00	1.00	0	1.00	5.03	0	5.83
eca-miR-212	0.00	bta-mir-212	0.00	0	0	0	0	0	0
aca-miR-212-5p	2.00	bta-mir-212	2.00	1.00	0	1.00	5.03	0	5.83
cgr-miR-212	2.00	bta-mir-212	2.00	1.00	0	1.00	5.03	0	5.83
ssc-miR-212	2.00	bta-mir-212	2.00	1.00	0	1.00	5.03	0	5.83
ipu-miR-212	2.00	bta-mir-212	2.00	1.00	0	1.00	5.03	0	5.83
ssa-miR-212b-5p	2.00	bta-mir-212	2.00	1.00	0	1.00	5.03	0	5.83
ami-miR-212-5p	2.00	bta-mir-212	2.00	1.00	0	1.00	5.03	0	5.83
pbv-miR-212-5p	2.00	bta-mir-212	2.00	1.00	0	1.00	5.03	0	5.83
oha-miR-212-5p	2.00	bta-mir-212	2.00	1.00	0	1.00	5.03	0	5.83
pal-miR-212-5p	2.00	bta-mir-212	2.00	1.00	0	1.00	5.03	0	5.83
pal-miR-212-3p	0.00	bta-mir-212	0.00	0	0	0	0	0	0
nbr-miR-212b	2.00	bta-mir-212	2.00	1.00	0	1.00	5.03	0	5.83
xla-miR-212-5p	2.00	bta-mir-212	2.00	1.00	0	1.00	5.03	0	5.83
cpo-miR-212-5p	2.00	bta-mir-212	2.00	1.00	0	1.00	5.03	0	5.83
cpo-miR-212-3p	0.00	bta-mir-212	0.00	0	0	0	0	0	0
ocu-miR-212-5p	2.00	bta-mir-212	2.00	1.00	0	1.00	5.03	0	5.83
ocu-miR-212-3p	0.00	bta-mir-212	0.00	0	0	0	0	0	0
dre-miR-212-5p	2.00	bta-mir-212	2.00	1.00	0	1.00	5.03	0	5.83
nle-miR-212	0.00	bta-mir-212	0.00	0	0	0	0	0	0
gga-miR-212-5p	2.00	bta-mir-212	2.00	1.00	0	1.00	5.03	0	5.83
hsa-miR-214-5p	0.00	bta-mir-214	0.00	0	0	0	0	0	0
hsa-miR-214-3p	0.00	bta-mir-214	0.00	0	0	0	0	0	0
mmu-miR-214-5p	0.00	bta-mir-214	0.00	0	0	0	0	0	0
mmu-miR-214-3p	0.00	bta-mir-214	0.00	0	0	0	0	0	0
rno-miR-214-3p	0.00	bta-mir-214	0.00	0	0	0	0	0	0
dre-miR-214	0.00	bta-mir-214	0.00	0	0	0	0	0	0
ssc-miR-214-5p	0.00	bta-mir-214	0.00	0	0	0	0	0	0
ssc-miR-214-3p	0.00	bta-mir-214	0.00	0	0	0	0	0	0
ggo-miR-214	0.00	bta-mir-214	0.00	0	0	0	0	0	0
age-miR-214	0.00	bta-mir-214	0.00	0	0	0	0	0	0
ppa-miR-214	0.00	bta-mir-214	0.00	0	0	0	0	0	0
ppy-miR-214	0.00	bta-mir-214	0.00	0	0	0	0	0	0
ptr-miR-214	0.00	bta-mir-214	0.00	0	0	0	0	0	0
mml-miR-214-5p	0.00	bta-mir-214	0.00	0	0	0	0	0	0
mml-miR-214-3p	0.00	bta-mir-214	0.00	0	0	0	0	0	0
sla-miR-214	0.00	bta-mir-214	0.00	0	0	0	0	0	0
mne-miR-214	0.00	bta-mir-214	0.00	0	0	0	0	0	0
fru-miR-214	0.00	bta-mir-214	0.00	0	0	0	0	0	0
tni-miR-214	0.00	bta-mir-214	0.00	0	0	0	0	0	0
xtr-miR-214	0.00	bta-mir-214	0.00	0	0	0	0	0	0
bta-miR-214	0.00	bta-mir-214	0.00	0	0	0	0	0	0
mdo-miR-214-5p	0.00	bta-mir-214	0.00	0	0	0	0	0	0
mdo-miR-214-3p	0.00	bta-mir-214	0.00	0	0	0	0	0	0
oan-miR-214-5p	0.00	bta-mir-214	0.00	0	0	0	0	0	0
oan-miR-214-3p	0.00	bta-mir-214	0.00	0	0	0	0	0	0
gga-miR-214	0.00	bta-mir-214	0.00	0	0	0	0	0	0
cfa-miR-214	0.00	bta-mir-214	0.00	0	0	0	0	0	0
eca-miR-214	0.00	bta-mir-214	0.00	0	0	0	0	0	0
tgu-miR-214-5p	0.00	bta-mir-214	0.00	0	0	0	0	0	0
tgu-miR-214-3p	0.00	bta-mir-214	0.00	0	0	0	0	0	0
aca-miR-214-5p	0.00	bta-mir-214	0.00	0	0	0	0	0	0
aca-miR-214-3p	0.00	bta-mir-214	0.00	0	0	0	0	0	0
ola-miR-214	0.00	bta-mir-214	0.00	0	0	0	0	0	0
cgr-miR-214-5p	0.00	bta-mir-214	0.00	0	0	0	0	0	0
cgr-miR-214-3p	0.00	bta-mir-214	0.00	0	0	0	0	0	0
ccr-miR-214	0.00	bta-mir-214	0.00	0	0	0	0	0	0
aja-miR-214	0.00	bta-mir-214	0.00	0	0	0	0	0	0
ssa-miR-214-5p	0.00	bta-mir-214	0.00	0	0	0	0	0	0
efu-miR-214	0.00	bta-mir-214	0.00	0	0	0	0	0	0
cpi-miR-214-5p	0.00	bta-mir-214	0.00	0	0	0	0	0	0
cpi-miR-214-3p	0.00	bta-mir-214	0.00	0	0	0	0	0	0
ami-miR-214-5p	0.00	bta-mir-214	0.00	0	0	0	0	0	0
ami-miR-214-3p	0.00	bta-mir-214	0.00	0	0	0	0	0	0
cli-miR-214-5p	0.00	bta-mir-214	0.00	0	0	0	0	0	0
cli-miR-214-3p	0.00	bta-mir-214	0.00	0	0	0	0	0	0
pbv-miR-214-5p	0.00	bta-mir-214	0.00	0	0	0	0	0	0
pbv-miR-214-3p	0.00	bta-mir-214	0.00	0	0	0	0	0	0
chi-miR-214-5p	0.00	bta-mir-214	0.00	0	0	0	0	0	0
chi-miR-214-3p	0.00	bta-mir-214	0.00	0	0	0	0	0	0
cja-miR-214	0.00	bta-mir-214	0.00	0	0	0	0	0	0
pal-miR-214-5p	0.00	bta-mir-214	0.00	0	0	0	0	0	0
pal-miR-214-3p	0.00	bta-mir-214	0.00	0	0	0	0	0	0
gmo-miR-214-5p	0.00	bta-mir-214	0.00	0	0	0	0	0	0
gmo-miR-214-3p	0.00	bta-mir-214	0.00	0	0	0	0	0	0
xla-miR-214-5p	0.00	bta-mir-214	0.00	0	0	0	0	0	0
xla-miR-214-3p	0.00	bta-mir-214	0.00	0	0	0	0	0	0
cpo-miR-214-5p	0.00	bta-mir-214	0.00	0	0	0	0	0	0
cpo-miR-214-3p	0.00	bta-mir-214	0.00	0	0	0	0	0	0
dno-miR-214-5p	0.00	bta-mir-214	0.00	0	0	0	0	0	0
dno-miR-214-3p	0.00	bta-mir-214	0.00	0	0	0	0	0	0
ocu-miR-214-5p	0.00	bta-mir-214	0.00	0	0	0	0	0	0
ocu-miR-214-3p	0.00	bta-mir-214	0.00	0	0	0	0	0	0
mmr-miR-214	0.00	bta-mir-214	0.00	0	0	0	0	0	0
dma-miR-214	0.00	bta-mir-214	0.00	0	0	0	0	0	0
nle-miR-214	0.00	bta-mir-214	0.00	0	0	0	0	0	0
sbo-miR-214	0.00	bta-mir-214	0.00	0	0	0	0	0	0
pha-miR-214	0.00	bta-mir-214	0.00	0	0	0	0	0	0
oga-miR-214	0.00	bta-mir-214	0.00	0	0	0	0	0	0
hsa-miR-215-5p	1.00	bta-mir-215	1.00	1.00	0	0	5.03	0	0
gga-miR-215-5p	1.00	bta-mir-215	1.00	1.00	0	0	5.03	0	0
mml-miR-215-5p	1.00	bta-mir-215	1.00	1.00	0	0	5.03	0	0
ptr-miR-215	1.00	bta-mir-215	1.00	1.00	0	0	5.03	0	0
ppy-miR-215	1.00	bta-mir-215	1.00	1.00	0	0	5.03	0	0
ggo-miR-215	1.00	bta-mir-215	1.00	1.00	0	0	5.03	0	0
mne-miR-215	1.00	bta-mir-215	1.00	1.00	0	0	5.03	0	0
bta-miR-215	1.00	bta-mir-215	1.00	1.00	0	0	5.03	0	0
oan-miR-215-5p	1.00	bta-mir-215	1.00	1.00	0	0	5.03	0	0
ssc-miR-215	1.00	bta-mir-215	1.00	1.00	0	0	5.03	0	0
mdo-miR-215	1.00	bta-mir-215	1.00	1.00	0	0	5.03	0	0
eca-miR-215	1.00	bta-mir-215	1.00	1.00	0	0	5.03	0	0
tgu-miR-215-5p	1.00	bta-mir-215	1.00	1.00	0	0	5.03	0	0
cgr-miR-215-5p	1.00	bta-mir-215	1.00	1.00	0	0	5.03	0	0
efu-miR-215	1.00	bta-mir-215	1.00	1.00	0	0	5.03	0	0
cpi-miR-215-5p	1.00	bta-mir-215	1.00	1.00	0	0	5.03	0	0
ami-miR-215-5p	1.00	bta-mir-215	1.00	1.00	0	0	5.03	0	0
ami-miR-215-3p	0.00	bta-mir-215	0.00	0	0	0	0	0	0
chi-miR-215-5p	1.00	bta-mir-215	1.00	1.00	0	0	5.03	0	0
cja-miR-215	1.00	bta-mir-215	1.00	1.00	0	0	5.03	0	0
dno-miR-215-5p	1.00	bta-mir-215	1.00	1.00	0	0	5.03	0	0
hsa-miR-216a-5p	0.00	bta-mir-216a	0.00	0	0	0	0	0	0
mmu-miR-216a-5p	0.00	bta-mir-216a	0.00	0	0	0	0	0	0
mmu-miR-216a-3p	0.00	bta-mir-216a	0.00	0	0	0	0	0	0
rno-miR-216a-5p	0.00	bta-mir-216a	0.00	0	0	0	0	0	0
rno-miR-216a-3p	0.00	bta-mir-216a	0.00	0	0	0	0	0	0
gga-miR-216a	0.00	bta-mir-216a	0.00	0	0	0	0	0	0
dre-miR-216a	0.00	bta-mir-216a	0.00	0	0	0	0	0	0
ssc-miR-216	0.00	bta-mir-216a	0.00	0	0	0	0	0	0
lca-miR-216	0.00	bta-mir-216a	0.00	0	0	0	0	0	0
ptr-miR-216a	0.00	bta-mir-216a	0.00	0	0	0	0	0	0
ggo-miR-216	0.00	bta-mir-216a	0.00	0	0	0	0	0	0
ppy-miR-216a	0.00	bta-mir-216a	0.00	0	0	0	0	0	0
ppa-miR-216	0.00	bta-mir-216a	0.00	0	0	0	0	0	0
xtr-miR-216	0.00	bta-mir-216a	0.00	0	0	0	0	0	0
mdo-miR-216	0.00	bta-mir-216a	0.00	0	0	0	0	0	0
oan-miR-216a-5p	0.00	bta-mir-216a	0.00	0	0	0	0	0	0
mml-miR-216a-5p	0.00	bta-mir-216a	0.00	0	0	0	0	0	0
bta-miR-216a	0.00	bta-mir-216a	0.00	0	0	0	0	0	0
bfl-miR-216-5p	0.00	bta-mir-216a	0.00	0	0	0	0	0	0
cfa-miR-216a	0.00	bta-mir-216a	0.00	0	0	0	0	0	0
eca-miR-216a	0.00	bta-mir-216a	0.00	0	0	0	0	0	0
tgu-miR-216a-5p	0.00	bta-mir-216a	0.00	0	0	0	0	0	0
aca-miR-216a	0.00	bta-mir-216a	0.00	0	0	0	0	0	0
sha-miR-216a	0.00	bta-mir-216a	0.00	0	0	0	0	0	0
ipu-miR-216a	0.00	bta-mir-216a	0.00	0	0	0	0	0	0
bbe-miR-216-5p	0.00	bta-mir-216a	0.00	0	0	0	0	0	0
ssa-miR-216b-5p	0.00	bta-mir-216a	0.00	0	0	0	0	0	0
cpi-miR-216a-5p	0.00	bta-mir-216a	0.00	0	0	0	0	0	0
ami-miR-216a-5p	0.00	bta-mir-216a	0.00	0	0	0	0	0	0
cli-miR-216a-5p	0.00	bta-mir-216a	0.00	0	0	0	0	0	0
pbv-miR-216a-5p	0.00	bta-mir-216a	0.00	0	0	0	0	0	0
oha-miR-216-5p	0.00	bta-mir-216a	0.00	0	0	0	0	0	0
cja-miR-216a	0.00	bta-mir-216a	0.00	0	0	0	0	0	0
xla-miR-216-5p	0.00	bta-mir-216a	0.00	0	0	0	0	0	0
xla-miR-216-3p	0.00	bta-mir-216a	0.00	0	0	0	0	0	0
cpo-miR-216a-5p	0.00	bta-mir-216a	0.00	0	0	0	0	0	0
cpo-miR-216a-3p	0.00	bta-mir-216a	0.00	0	0	0	0	0	0
dno-miR-216a-5p	0.00	bta-mir-216a	0.00	0	0	0	0	0	0
dno-miR-216a-3p	0.00	bta-mir-216a	0.00	0	0	0	0	0	0
ocu-miR-216a-5p	0.00	bta-mir-216a	0.00	0	0	0	0	0	0
mmu-miR-216b-5p	4.00	bta-mir-216b	4.00	2.00	2.00	0	10.06	8.54	0
hsa-miR-216b-5p	4.00	bta-mir-216b	4.00	2.00	2.00	0	10.06	8.54	0
hsa-miR-216b-3p	0.00	bta-mir-216b	0.00	0	0	0	0	0	0
mml-miR-216b	4.00	bta-mir-216b	4.00	2.00	2.00	0	10.06	8.54	0
cfa-miR-216b	4.00	bta-mir-216b	4.00	2.00	2.00	0	10.06	8.54	0
gga-miR-216b	4.00	bta-mir-216b	4.00	2.00	2.00	0	10.06	8.54	0
ptr-miR-216b	4.00	bta-mir-216b	4.00	2.00	2.00	0	10.06	8.54	0
bta-miR-216b	4.00	bta-mir-216b	4.00	2.00	2.00	0	10.06	8.54	0
eca-miR-216b	4.00	bta-mir-216b	4.00	2.00	2.00	0	10.06	8.54	0
