#miRNA	read_count	precursor
bta-miR-2362	0	bta-mir-2362
bta-miR-2363	0	bta-mir-2363-1
bta-miR-2363	0	bta-mir-2363-2
bta-miR-2364	0	bta-mir-2364
bta-miR-2365	0	bta-mir-2365
bta-miR-2366	0	bta-mir-2366
ssc-miR-2366	0	bta-mir-2366
bta-miR-2367-5p	0	bta-mir-2367
bta-miR-2367-3p	0	bta-mir-2367
bta-miR-2368-5p	0	bta-mir-2368
bta-miR-2368-3p	0	bta-mir-2368
bta-miR-2369	0	bta-mir-2369
bta-miR-2370-5p	0	bta-mir-2370
bta-miR-2370-3p	0	bta-mir-2370
bta-miR-2371	0	bta-mir-2371
bta-miR-2372	0	bta-mir-2372
bta-miR-2373-5p	0	bta-mir-2373
bta-miR-2373-3p	0	bta-mir-2373
bta-miR-2374	0	bta-mir-2374
bta-miR-2375	0	bta-mir-2375
bta-miR-2376	0	bta-mir-2376
bta-miR-2377	0	bta-mir-2377
bta-miR-2378	0	bta-mir-2378
bta-miR-2379	0	bta-mir-2379
bta-miR-2380	0	bta-mir-2380
bta-miR-2381	0	bta-mir-2381
bta-miR-2382-5p	0	bta-mir-2382
bta-miR-2382-3p	0	bta-mir-2382
bta-miR-2383	0	bta-mir-2383
bta-miR-2384	0	bta-mir-2384
bta-miR-2385-5p	0	bta-mir-2385
bta-miR-2385-3p	0	bta-mir-2385
bta-miR-2386	0	bta-mir-2386
bta-miR-2387	0	bta-mir-2387
bta-miR-2388-5p	0	bta-mir-2388
bta-miR-2388-3p	0	bta-mir-2388
bta-miR-2389	0	bta-mir-2389
bta-miR-2390	0	bta-mir-2390
bta-miR-2392	0	bta-mir-2392
bta-miR-2393	0	bta-mir-2393
bta-miR-2394	0	bta-mir-2394
bta-miR-2395	0	bta-mir-2395
bta-miR-2396	0	bta-mir-2396
bta-miR-2397-5p	0	bta-mir-2397
bta-miR-2397-3p	0	bta-mir-2397
bta-miR-2398	0	bta-mir-2398
bta-miR-2399-5p	0	bta-mir-2399
bta-miR-2399-3p	0	bta-mir-2399
hsa-miR-23a-5p	0	bta-mir-23a
hsa-miR-23a-3p	4	bta-mir-23a
mmu-miR-23a-5p	0	bta-mir-23a
mmu-miR-23a-3p	4	bta-mir-23a
rno-miR-23a-5p	0	bta-mir-23a
rno-miR-23a-3p	4	bta-mir-23a
dre-miR-23a-3p	4	bta-mir-23a
ssc-miR-23a	4	bta-mir-23a
ggo-miR-23a	4	bta-mir-23a
age-miR-23a	4	bta-mir-23a
ppa-miR-23a	4	bta-mir-23a
lca-miR-23a	4	bta-mir-23a
ppy-miR-23a	4	bta-mir-23a
ptr-miR-23a	4	bta-mir-23a
mml-miR-23a-5p	0	bta-mir-23a
mml-miR-23a-3p	4	bta-mir-23a
sla-miR-23a	4	bta-mir-23a
mne-miR-23a	4	bta-mir-23a
fru-miR-23a	4	bta-mir-23a
tni-miR-23a	4	bta-mir-23a
xtr-miR-23a	4	bta-mir-23a
bta-miR-23a	4	bta-mir-23a
mdo-miR-23a-5p	0	bta-mir-23a
mdo-miR-23a-3p	4	bta-mir-23a
oan-miR-23a-3p	4	bta-mir-23a
cfa-miR-23a	4	bta-mir-23a
xla-miR-23a	4	bta-mir-23a
eca-miR-23a	4	bta-mir-23a
aca-miR-23a-3p	4	bta-mir-23a
ola-miR-23a	4	bta-mir-23a
sha-miR-23a	4	bta-mir-23a
cgr-miR-23a-5p	0	bta-mir-23a
cgr-miR-23a-3p	4	bta-mir-23a
ccr-miR-23a	4	bta-mir-23a
ipu-miR-23a	4	bta-mir-23a
oar-miR-23a	4	bta-mir-23a
oar-miR-23b	2	bta-mir-23a
hhi-miR-23a	4	bta-mir-23a
ssa-miR-23a-3p	4	bta-mir-23a
chi-miR-23a	4	bta-mir-23a
oha-miR-23a-3p	4	bta-mir-23a
mmu-miR-23b-5p	0	bta-mir-23b
mmu-miR-23b-3p	1	bta-mir-23b
hsa-miR-23b-3p	1	bta-mir-23b
rno-miR-23b-5p	0	bta-mir-23b
rno-miR-23b-3p	1	bta-mir-23b
gga-miR-23b-3p	1	bta-mir-23b
dre-miR-23b	1	bta-mir-23b
ptr-miR-23b	1	bta-mir-23b
ppy-miR-23b	1	bta-mir-23b
ppa-miR-23b	1	bta-mir-23b
fru-miR-23b	1	bta-mir-23b
tni-miR-23b	1	bta-mir-23b
xtr-miR-23b	1	bta-mir-23b
bta-miR-23b-5p	0	bta-mir-23b
bta-miR-23b-3p	1	bta-mir-23b
mdo-miR-23b-5p	0	bta-mir-23b
mdo-miR-23b-3p	1	bta-mir-23b
mml-miR-23b-5p	0	bta-mir-23b
mml-miR-23b-3p	1	bta-mir-23b
cfa-miR-23b	1	bta-mir-23b
eca-miR-23b	1	bta-mir-23b
ssc-miR-23b	1	bta-mir-23b
tgu-miR-23-3p	1	bta-mir-23b
pma-miR-23b	1	bta-mir-23b
aca-miR-23b-5p	0	bta-mir-23b
aca-miR-23b-3p	1	bta-mir-23b
ola-miR-23b	1	bta-mir-23b
sha-miR-23b	1	bta-mir-23b
cgr-miR-23b-5p	0	bta-mir-23b
cgr-miR-23b-3p	1	bta-mir-23b
ggo-miR-23b	1	bta-mir-23b
ccr-miR-23b	1	bta-mir-23b
ipu-miR-23b	1	bta-mir-23b
oar-miR-23b	1	bta-mir-23b
chi-miR-23b-3p	1	bta-mir-23b
oha-miR-23b-3p	1	bta-mir-23b
hsa-miR-24-1-5p	1	bta-mir-24-1
hsa-miR-24-3p	3	bta-mir-24-1
mmu-miR-24-1-5p	1	bta-mir-24-1
mmu-miR-24-3p	3	bta-mir-24-1
rno-miR-24-1-5p	1	bta-mir-24-1
rno-miR-24-3p	3	bta-mir-24-1
gga-miR-24-5p	1	bta-mir-24-1
gga-miR-24-3p	3	bta-mir-24-1
dre-miR-24	3	bta-mir-24-1
ssc-miR-24-3p	3	bta-mir-24-1
mml-miR-24-5p	1	bta-mir-24-1
mml-miR-24-3p	3	bta-mir-24-1
ppy-miR-24-5p	1	bta-mir-24-1
ppy-miR-24-3p	3	bta-mir-24-1
mne-miR-24-5p	1	bta-mir-24-1
mne-miR-24-3p	3	bta-mir-24-1
ppa-miR-24-5p	1	bta-mir-24-1
ppa-miR-24-3p	3	bta-mir-24-1
ggo-miR-24	3	bta-mir-24-1
ptr-miR-24	3	bta-mir-24-1
fru-miR-24-3p	3	bta-mir-24-1
tni-miR-24	3	bta-mir-24-1
xtr-miR-24a-3p	3	bta-mir-24-1
bta-miR-24-3p	3	bta-mir-24-1
mdo-miR-24-3p	1	bta-mir-24-1
oan-miR-24-1-5p	1	bta-mir-24-1
oan-miR-24-3p	3	bta-mir-24-1
cfa-miR-24	3	bta-mir-24-1
bta-miR-24	1	bta-mir-24-1
eca-miR-24	3	bta-mir-24-1
ssc-miR-24-2-5p	1	bta-mir-24-1
tgu-miR-24-5p	1	bta-mir-24-1
tgu-miR-24-3p	3	bta-mir-24-1
pma-miR-24	3	bta-mir-24-1
aca-miR-24-3p	3	bta-mir-24-1
aca-miR-24-2-5p	1	bta-mir-24-1
ola-miR-24a	3	bta-mir-24-1
ola-miR-24b-3p	3	bta-mir-24-1
sha-miR-24	3	bta-mir-24-1
cgr-miR-24-3p	3	bta-mir-24-1
ccr-miR-24	3	bta-mir-24-1
ipu-miR-24	3	bta-mir-24-1
ipu-miR-24b	3	bta-mir-24-1
ssa-miR-24a-3p	3	bta-mir-24-1
chi-miR-24-5p	1	bta-mir-24-1
chi-miR-24-3p	3	bta-mir-24-1
oha-miR-24-1-5p	1	bta-mir-24-1
oha-miR-24-3p	3	bta-mir-24-1
hsa-miR-24-3p	3	bta-mir-24-2
hsa-miR-24-2-5p	1	bta-mir-24-2
mmu-miR-24-3p	3	bta-mir-24-2
rno-miR-24-3p	3	bta-mir-24-2
gga-miR-24-3p	3	bta-mir-24-2
dre-miR-24	3	bta-mir-24-2
ssc-miR-24-1-5p	1	bta-mir-24-2
ssc-miR-24-3p	3	bta-mir-24-2
mml-miR-24-3p	3	bta-mir-24-2
ppy-miR-24-3p	3	bta-mir-24-2
mne-miR-24-3p	3	bta-mir-24-2
ppa-miR-24-3p	3	bta-mir-24-2
ggo-miR-24	3	bta-mir-24-2
ptr-miR-24	3	bta-mir-24-2
fru-miR-24-3p	3	bta-mir-24-2
tni-miR-24	3	bta-mir-24-2
xtr-miR-24a-3p	3	bta-mir-24-2
bta-miR-24-3p	3	bta-mir-24-2
mdo-miR-24-5p	1	bta-mir-24-2
mdo-miR-24-3p	1	bta-mir-24-2
oan-miR-24-3p	3	bta-mir-24-2
cfa-miR-24	3	bta-mir-24-2
eca-miR-24	3	bta-mir-24-2
tgu-miR-24-3p	3	bta-mir-24-2
pma-miR-24	3	bta-mir-24-2
aca-miR-24-3p	3	bta-mir-24-2
ola-miR-24a	3	bta-mir-24-2
ola-miR-24b-3p	3	bta-mir-24-2
sha-miR-24	3	bta-mir-24-2
cgr-miR-24-3p	3	bta-mir-24-2
ccr-miR-24	3	bta-mir-24-2
ipu-miR-24	3	bta-mir-24-2
ipu-miR-24b	3	bta-mir-24-2
ssa-miR-24a-3p	3	bta-mir-24-2
chi-miR-24-3p	3	bta-mir-24-2
oha-miR-24-3p	3	bta-mir-24-2
bta-miR-2400	0	bta-mir-2400
bta-miR-2401	0	bta-mir-2401
bta-miR-2402	0	bta-mir-2402
bta-miR-2403	0	bta-mir-2403
bta-miR-2404	0	bta-mir-2404-1
chi-miR-2404	0	bta-mir-2404-1
bta-miR-2404	0	bta-mir-2404-2
chi-miR-2404	0	bta-mir-2404-2
bta-miR-2405	0	bta-mir-2405
bta-miR-2406	0	bta-mir-2406
bta-miR-2407	0	bta-mir-2407
bta-miR-2408	0	bta-mir-2408
bta-miR-2409	0	bta-mir-2409
bta-miR-2410	0	bta-mir-2410
bta-miR-2411-5p	0	bta-mir-2411
bta-miR-2411-3p	0	bta-mir-2411
ssc-miR-2411	0	bta-mir-2411
chi-miR-2411-5p	0	bta-mir-2411
chi-miR-2411-3p	0	bta-mir-2411
bta-miR-2412	0	bta-mir-2412
bta-miR-2413	0	bta-mir-2413
bta-miR-2414	0	bta-mir-2414
bta-miR-2415-5p	0	bta-mir-2415
bta-miR-2415-3p	0	bta-mir-2415
bta-miR-2416	0	bta-mir-2416
bta-miR-2417	0	bta-mir-2417
bta-miR-2418	0	bta-mir-2418
bta-miR-2419-5p	0	bta-mir-2419
bta-miR-2419-3p	0	bta-mir-2419
bta-miR-2420	0	bta-mir-2420
bta-miR-2421	0	bta-mir-2421
bta-miR-2422	0	bta-mir-2422
bta-miR-2423	0	bta-mir-2423
bta-miR-2424	0	bta-mir-2424
cgr-miR-2424	0	bta-mir-2424
bta-miR-2425-5p	0	bta-mir-2425
bta-miR-2425-3p	0	bta-mir-2425
bta-miR-2426	0	bta-mir-2426
bta-miR-2427	0	bta-mir-2427
bta-miR-2428	0	bta-mir-2428
bta-miR-2429	0	bta-mir-2429
bta-miR-2430	0	bta-mir-2430
bta-miR-2431-5p	0	bta-mir-2431
bta-miR-2431-3p	0	bta-mir-2431
bta-miR-2432	0	bta-mir-2432
chi-miR-2432	0	bta-mir-2432
bta-miR-2433	0	bta-mir-2433
bta-miR-2434	0	bta-mir-2434
bta-miR-2435	2	bta-mir-2435
bta-miR-2436-5p	0	bta-mir-2436
bta-miR-2436-3p	0	bta-mir-2436
bta-miR-2437	0	bta-mir-2437
bta-miR-2438	0	bta-mir-2438
bta-miR-2439-5p	0	bta-mir-2439
bta-miR-2439-3p	0	bta-mir-2439
bta-miR-2440	0	bta-mir-2440
bta-miR-2441	0	bta-mir-2441
bta-miR-2442	0	bta-mir-2442
bta-miR-2443	0	bta-mir-2443
bta-miR-2444	0	bta-mir-2444
bta-miR-2446	0	bta-mir-2446
bta-miR-2447	0	bta-mir-2447
bta-miR-2448-5p	0	bta-mir-2448
bta-miR-2448-3p	0	bta-mir-2448
bta-miR-2449	0	bta-mir-2449
bta-miR-2450a	0	bta-mir-2450a
bta-miR-2450b	0	bta-mir-2450b
bta-miR-2450c	0	bta-mir-2450c
bta-miR-2450d	0	bta-mir-2450d
bta-miR-2451	0	bta-mir-2451
bta-miR-2452	0	bta-mir-2452
bta-miR-2453	0	bta-mir-2453
bta-miR-2454-5p	0	bta-mir-2454
bta-miR-2454-3p	0	bta-mir-2454
bta-miR-2455	0	bta-mir-2455
bta-miR-2456	0	bta-mir-2456
bta-miR-2457	0	bta-mir-2457
bta-miR-2458	0	bta-mir-2458
bta-miR-2459	0	bta-mir-2459
bta-miR-2460	0	bta-mir-2460
bta-miR-2461-5p	0	bta-mir-2461
bta-miR-2461-3p	0	bta-mir-2461
bta-miR-2462	0	bta-mir-2462
bta-miR-2463	0	bta-mir-2463
bta-miR-2464-5p	0	bta-mir-2464
bta-miR-2464-3p	0	bta-mir-2464
bta-miR-2465	0	bta-mir-2465
bta-miR-2466-5p	0	bta-mir-2466
bta-miR-2466-3p	0	bta-mir-2466
bta-miR-2467-5p	0	bta-mir-2467
bta-miR-2467-3p	0	bta-mir-2467
bta-miR-2468	0	bta-mir-2468
bta-miR-2469	0	bta-mir-2469
bta-miR-2470	0	bta-mir-2470
bta-miR-2471-5p	0	bta-mir-2471
bta-miR-2471-3p	0	bta-mir-2471
bta-miR-2472	0	bta-mir-2472
bta-miR-2473	0	bta-mir-2473
bta-miR-2474	0	bta-mir-2474
bta-miR-2475	0	bta-mir-2475
bta-miR-2477	0	bta-mir-2477
bta-miR-2478	0	bta-mir-2478
mmu-miR-3963	0	bta-mir-2478
bta-miR-2479	0	bta-mir-2479
bta-miR-2480	0	bta-mir-2480
bta-miR-2481	0	bta-mir-2481
bta-miR-2482	0	bta-mir-2482
bta-miR-2483-5p	1	bta-mir-2483
bta-miR-2483-3p	0	bta-mir-2483
ssc-miR-2483	0	bta-mir-2483
chi-miR-2483-5p	1	bta-mir-2483
chi-miR-2483-3p	0	bta-mir-2483
bta-miR-2484	0	bta-mir-2484
bta-miR-2485	0	bta-mir-2485
bta-miR-2486-5p	0	bta-mir-2486
bta-miR-2486-3p	0	bta-mir-2486
bta-miR-2488	0	bta-mir-2488
bta-miR-2489	0	bta-mir-2489
hsa-miR-25-5p	0	bta-mir-25
hsa-miR-25-3p	56	bta-mir-25
mmu-miR-25-5p	0	bta-mir-25
mmu-miR-25-3p	56	bta-mir-25
rno-miR-25-3p	56	bta-mir-25
dre-miR-25-3p	56	bta-mir-25
ggo-miR-25	56	bta-mir-25
ppa-miR-25	56	bta-mir-25
ppy-miR-25	56	bta-mir-25
mml-miR-25	56	bta-mir-25
lla-miR-25	56	bta-mir-25
mne-miR-25	56	bta-mir-25
fru-miR-25	56	bta-mir-25
tni-miR-25	56	bta-mir-25
xtr-miR-25	56	bta-mir-25
bta-miR-25	56	bta-mir-25
mdo-miR-25	56	bta-mir-25
cfa-miR-25	56	bta-mir-25
eca-miR-25	56	bta-mir-25
sha-miR-25	56	bta-mir-25
cgr-miR-25-5p	0	bta-mir-25
cgr-miR-25-3p	56	bta-mir-25
ccr-miR-25	56	bta-mir-25
aja-miR-25	56	bta-mir-25
ipu-miR-25	56	bta-mir-25
oar-miR-25	56	bta-mir-25
ssa-miR-25-3p	56	bta-mir-25
efu-miR-25	56	bta-mir-25
chi-miR-25-5p	0	bta-mir-25
chi-miR-25-3p	56	bta-mir-25
tch-miR-25-3p	56	bta-mir-25
hsa-miR-26a-5p	22	bta-mir-26a-1
mmu-miR-26a-5p	22	bta-mir-26a-1
rno-miR-26a-5p	22	bta-mir-26a-1
gga-miR-26a-5p	22	bta-mir-26a-1
dre-miR-26a-5p	22	bta-mir-26a-1
ssc-miR-26a	22	bta-mir-26a-1
ptr-miR-26a	22	bta-mir-26a-1
ggo-miR-26a	22	bta-mir-26a-1
ppy-miR-26a	22	bta-mir-26a-1
lla-miR-26a	22	bta-mir-26a-1
mne-miR-26a	22	bta-mir-26a-1
mml-miR-26a-5p	22	bta-mir-26a-1
ppa-miR-26a	22	bta-mir-26a-1
fru-miR-26	22	bta-mir-26a-1
tni-miR-26	22	bta-mir-26a-1
bta-miR-26a	22	bta-mir-26a-1
xtr-miR-26	22	bta-mir-26a-1
oan-miR-26-5p	22	bta-mir-26a-1
cfa-miR-26a	22	bta-mir-26a-1
mdo-miR-26-5p	22	bta-mir-26a-1
eca-miR-26a	22	bta-mir-26a-1
tgu-miR-26-5p	22	bta-mir-26a-1
pma-miR-26a-5p	22	bta-mir-26a-1
aca-miR-26-5p	22	bta-mir-26a-1
ola-miR-26	22	bta-mir-26a-1
cgr-miR-26a	22	bta-mir-26a-1
ccr-miR-26a	22	bta-mir-26a-1
ipu-miR-26a	22	bta-mir-26a-1
oar-miR-26a	22	bta-mir-26a-1
hhi-miR-26	22	bta-mir-26a-1
ssa-miR-26a-5p	22	bta-mir-26a-1
efu-miR-26a	22	bta-mir-26a-1
chi-miR-26a-5p	22	bta-mir-26a-1
chi-miR-26a-3p	0	bta-mir-26a-1
tch-miR-26a-5p	22	bta-mir-26a-1
oha-miR-26-5p	22	bta-mir-26a-1
hsa-miR-26a-5p	22	bta-mir-26a-2
mmu-miR-26a-5p	22	bta-mir-26a-2
hsa-miR-26a-2-3p	0	bta-mir-26a-2
rno-miR-26a-5p	22	bta-mir-26a-2
gga-miR-26a-5p	22	bta-mir-26a-2
dre-miR-26a-5p	22	bta-mir-26a-2
ssc-miR-26a	22	bta-mir-26a-2
ptr-miR-26a	22	bta-mir-26a-2
ggo-miR-26a	22	bta-mir-26a-2
ppy-miR-26a	22	bta-mir-26a-2
lla-miR-26a	22	bta-mir-26a-2
mne-miR-26a	22	bta-mir-26a-2
mml-miR-26a-5p	22	bta-mir-26a-2
ppa-miR-26a	22	bta-mir-26a-2
fru-miR-26	22	bta-mir-26a-2
tni-miR-26	22	bta-mir-26a-2
bta-miR-26a	22	bta-mir-26a-2
xtr-miR-26	22	bta-mir-26a-2
oan-miR-26-5p	22	bta-mir-26a-2
mml-miR-26a-2-3p	0	bta-mir-26a-2
cfa-miR-26a	22	bta-mir-26a-2
mdo-miR-26-5p	22	bta-mir-26a-2
eca-miR-26a	22	bta-mir-26a-2
tgu-miR-26-5p	22	bta-mir-26a-2
pma-miR-26a-5p	22	bta-mir-26a-2
aca-miR-26-5p	22	bta-mir-26a-2
ola-miR-26	22	bta-mir-26a-2
sha-miR-26a	0	bta-mir-26a-2
cgr-miR-26a	22	bta-mir-26a-2
ccr-miR-26a	22	bta-mir-26a-2
ipu-miR-26a	22	bta-mir-26a-2
oar-miR-26a	22	bta-mir-26a-2
hhi-miR-26	22	bta-mir-26a-2
ssa-miR-26a-5p	22	bta-mir-26a-2
ssa-miR-26a-4-3p	0	bta-mir-26a-2
efu-miR-26c	22	bta-mir-26a-2
chi-miR-26a-5p	22	bta-mir-26a-2
tch-miR-26a-5p	22	bta-mir-26a-2
oha-miR-26-5p	22	bta-mir-26a-2
oha-miR-26-3-3p	0	bta-mir-26a-2
hsa-miR-26b-5p	0	bta-mir-26b
hsa-miR-26b-3p	0	bta-mir-26b
mmu-miR-26b-5p	0	bta-mir-26b
mmu-miR-26b-3p	0	bta-mir-26b
rno-miR-26b-5p	0	bta-mir-26b
rno-miR-26b-3p	0	bta-mir-26b
bta-miR-26b	0	bta-mir-26b
mml-miR-26b-5p	0	bta-mir-26b
mml-miR-26b-3p	0	bta-mir-26b
cfa-miR-26b	0	bta-mir-26b
ptr-miR-26b	0	bta-mir-26b
ppy-miR-26b	0	bta-mir-26b
cgr-miR-26b-5p	0	bta-mir-26b
cgr-miR-26b-3p	0	bta-mir-26b
ggo-miR-26b	0	bta-mir-26b
oar-miR-26b	0	bta-mir-26b
efu-miR-26b	0	bta-mir-26b
chi-miR-26b-5p	0	bta-mir-26b
chi-miR-26b-3p	0	bta-mir-26b
tch-miR-26b-5p	0	bta-mir-26b
bta-miR-26c	0	bta-mir-26c
hsa-miR-27a-5p	0	bta-mir-27a
hsa-miR-27a-3p	27	bta-mir-27a
mmu-miR-27a-5p	0	bta-mir-27a
mmu-miR-27a-3p	27	bta-mir-27a
rno-miR-27a-5p	0	bta-mir-27a
rno-miR-27a-3p	27	bta-mir-27a
ssc-miR-27a	27	bta-mir-27a
ggo-miR-27a	27	bta-mir-27a
age-miR-27a	27	bta-mir-27a
ppa-miR-27a	27	bta-mir-27a
lca-miR-27a	27	bta-mir-27a
ppy-miR-27a	27	bta-mir-27a
ptr-miR-27a	27	bta-mir-27a
mml-miR-27a-5p	0	bta-mir-27a
mml-miR-27a-3p	27	bta-mir-27a
sla-miR-27a	27	bta-mir-27a
mne-miR-27a	27	bta-mir-27a
bta-miR-27a-5p	0	bta-mir-27a
bta-miR-27a-3p	27	bta-mir-27a
xtr-miR-27a	27	bta-mir-27a
mdo-miR-27a-3p	27	bta-mir-27a
oan-miR-27a-3p	27	bta-mir-27a
cfa-miR-27a	27	bta-mir-27a
eca-miR-27a	27	bta-mir-27a
aca-miR-27a-3p	27	bta-mir-27a
ola-miR-27a	27	bta-mir-27a
ola-miR-27d-3p	27	bta-mir-27a
cgr-miR-27a-5p	0	bta-mir-27a
cgr-miR-27a-3p	27	bta-mir-27a
ccr-miR-27a	27	bta-mir-27a
oar-miR-27a	27	bta-mir-27a
chi-miR-27a-5p	0	bta-mir-27a
chi-miR-27a-3p	27	bta-mir-27a
oha-miR-27a-3p	27	bta-mir-27a
mmu-miR-27b-5p	0	bta-mir-27b
mmu-miR-27b-3p	69	bta-mir-27b
hsa-miR-27b-5p	0	bta-mir-27b
hsa-miR-27b-3p	69	bta-mir-27b
rno-miR-27b-5p	0	bta-mir-27b
rno-miR-27b-3p	69	bta-mir-27b
gga-miR-27b-5p	0	bta-mir-27b
gga-miR-27b-3p	69	bta-mir-27b
dre-miR-27b-5p	0	bta-mir-27b
dre-miR-27b-3p	69	bta-mir-27b
fru-miR-27b	69	bta-mir-27b
tni-miR-27b	69	bta-mir-27b
bta-miR-27b	69	bta-mir-27b
xtr-miR-27b	69	bta-mir-27b
mdo-miR-27b-3p	69	bta-mir-27b
oan-miR-27b-5p	0	bta-mir-27b
oan-miR-27b-3p	69	bta-mir-27b
mml-miR-27b-5p	0	bta-mir-27b
mml-miR-27b-3p	69	bta-mir-27b
cfa-miR-27b	69	bta-mir-27b
ptr-miR-27b	69	bta-mir-27b
eca-miR-27b	69	bta-mir-27b
ssc-miR-27b-5p	0	bta-mir-27b
ssc-miR-27b-3p	69	bta-mir-27b
tgu-miR-27-5p	0	bta-mir-27b
tgu-miR-27-3p	69	bta-mir-27b
ppy-miR-27b	69	bta-mir-27b
pma-miR-27b-3p	69	bta-mir-27b
aca-miR-27b-5p	0	bta-mir-27b
aca-miR-27b-3p	69	bta-mir-27b
ola-miR-27d-3p	69	bta-mir-27b
sha-miR-27b	69	bta-mir-27b
cgr-miR-27b-5p	0	bta-mir-27b
cgr-miR-27b-3p	69	bta-mir-27b
ggo-miR-27b	69	bta-mir-27b
ipu-miR-27b	69	bta-mir-27b
ssa-miR-27b-5p	0	bta-mir-27b
ssa-miR-27b-3p	69	bta-mir-27b
efu-miR-27b	69	bta-mir-27b
chi-miR-27b-5p	0	bta-mir-27b
chi-miR-27b-3p	69	bta-mir-27b
tch-miR-27b-3p	69	bta-mir-27b
oha-miR-27b-5p	0	bta-mir-27b
oha-miR-27b-3p	69	bta-mir-27b
hsa-miR-28-5p	0	bta-mir-28
mmu-miR-28a-5p	0	bta-mir-28
rno-miR-28-5p	0	bta-mir-28
ssc-miR-28-5p	0	bta-mir-28
age-miR-28	0	bta-mir-28
mml-miR-28-5p	0	bta-mir-28
ptr-miR-28	0	bta-mir-28
ggo-miR-28	0	bta-mir-28
ppy-miR-28	0	bta-mir-28
mne-miR-28	0	bta-mir-28
sla-miR-28	0	bta-mir-28
lla-miR-28	0	bta-mir-28
ppa-miR-28	0	bta-mir-28
bta-miR-28	0	bta-mir-28
eca-miR-28-5p	0	bta-mir-28
mmu-miR-28c	0	bta-mir-28
cgr-miR-28-5p	0	bta-mir-28
efu-miR-28	0	bta-mir-28
chi-miR-28-5p	0	bta-mir-28
chi-miR-28-3p	0	bta-mir-28
tch-miR-28-5p	0	bta-mir-28
bta-miR-2881	0	bta-mir-2881
bta-miR-2882	0	bta-mir-2882
bta-miR-2883	0	bta-mir-2883
bta-miR-2885	0	bta-mir-2885
bta-miR-2886	0	bta-mir-2886
bta-miR-2887	0	bta-mir-2887-1
bta-miR-2887	0	bta-mir-2887-2
bta-miR-2888	0	bta-mir-2888-1
bta-miR-2888	0	bta-mir-2888-2
bta-miR-2889	0	bta-mir-2889
bta-miR-2890	0	bta-mir-2890
bta-miR-2891	0	bta-mir-2891
bta-miR-2892	0	bta-mir-2892
bta-miR-2893	0	bta-mir-2893
bta-miR-2894	0	bta-mir-2894
bta-miR-2895	0	bta-mir-2895
bta-miR-2896	0	bta-mir-2896
bta-miR-2897	0	bta-mir-2897
bta-miR-2898	0	bta-mir-2898
bta-miR-2899	0	bta-mir-2899
bta-miR-2900	0	bta-mir-2900
bta-miR-2901	0	bta-mir-2901
bta-miR-2902	0	bta-mir-2902
bta-miR-2903	0	bta-mir-2903
bta-miR-2904	0	bta-mir-2904-1
bta-miR-2904	0	bta-mir-2904-2
bta-miR-2904	0	bta-mir-2904-3
bta-miR-2917	0	bta-mir-2917
bta-miR-2957	0	bta-mir-2957
bta-miR-296-5p	1	bta-mir-296
bta-miR-296-3p	0	bta-mir-296
ssc-miR-296-5p	1	bta-mir-296
ssc-miR-296-3p	0	bta-mir-296
chi-miR-296-3p	0	bta-mir-296
mmu-miR-299a-5p	0	bta-mir-299
mmu-miR-299a-3p	0	bta-mir-299
hsa-miR-299-5p	0	bta-mir-299
rno-miR-299a-5p	0	bta-mir-299
rno-miR-299a-3p	0	bta-mir-299
mml-miR-299-5p	0	bta-mir-299
mml-miR-299-3p	0	bta-mir-299
bta-miR-299	0	bta-mir-299
cfa-miR-299	0	bta-mir-299
ptr-miR-299	0	bta-mir-299
ssc-miR-299	0	bta-mir-299
ppy-miR-299-5p	0	bta-mir-299
ppy-miR-299-3p	0	bta-mir-299
rno-miR-299b-3p	0	bta-mir-299
oar-miR-299-5p	0	bta-mir-299
mmu-miR-299b-5p	0	bta-mir-299
mmu-miR-299b-3p	0	bta-mir-299
ggo-miR-299	0	bta-mir-299
efu-miR-299	0	bta-mir-299
hsa-miR-29a-5p	0	bta-mir-29a
hsa-miR-29a-3p	7	bta-mir-29a
mmu-miR-29a-5p	0	bta-mir-29a
mmu-miR-29a-3p	7	bta-mir-29a
rno-miR-29a-5p	0	bta-mir-29a
rno-miR-29a-3p	7	bta-mir-29a
gga-miR-29a-5p	0	bta-mir-29a
ggo-miR-29a	7	bta-mir-29a
age-miR-29a	7	bta-mir-29a
ppa-miR-29a	7	bta-mir-29a
ppy-miR-29a	7	bta-mir-29a
ptr-miR-29a	7	bta-mir-29a
mml-miR-29a-5p	0	bta-mir-29a
mml-miR-29a-3p	7	bta-mir-29a
sla-miR-29a	7	bta-mir-29a
lla-miR-29a	7	bta-mir-29a
mne-miR-29a	7	bta-mir-29a
bta-miR-29a	7	bta-mir-29a
mdo-miR-29a-1-5p	0	bta-mir-29a
oan-miR-29a-1-5p	0	bta-mir-29a
cfa-miR-29a	7	bta-mir-29a
eca-miR-29a	7	bta-mir-29a
ssc-miR-29a	7	bta-mir-29a
tgu-miR-29a-1-5p	0	bta-mir-29a
oar-miR-29a	7	bta-mir-29a
cgr-miR-29a-5p	0	bta-mir-29a
cgr-miR-29a-3p	7	bta-mir-29a
efu-miR-29a	7	bta-mir-29a
chi-miR-29a-5p	0	bta-mir-29a
chi-miR-29a-3p	7	bta-mir-29a
tch-miR-29a-3p	7	bta-mir-29a
hsa-miR-29b-1-5p	0	bta-mir-29b-1
